Chromosome1	ChromStartP1	ChromEndP1	Chromosome	ChromStartP2	ChromEndP2	Score
20	45221300.0	45224458.0	20	45252239.0	45254564.0	0.622
20	45221300.0	45224458.0	20	45252239.0	45254564.0	0.622
20	44496221.0	44522109.0	20	31475293.0	31484905.0	0.442
20	44496221.0	44522109.0	20	31475293.0	31484905.0	0.442
20	44496221.0	44522109.0	20	31475293.0	31484905.0	0.442
20	44496221.0	44522109.0	20	31475293.0	31484905.0	0.442
20	44496221.0	44522109.0	20	31475293.0	31484905.0	0.442
20	44496221.0	44522109.0	20	31475293.0	31484905.0	0.442
20	44496221.0	44522109.0	20	31475293.0	31484905.0	0.442
20	44496221.0	44522109.0	20	31475293.0	31484905.0	0.442
20	44496221.0	44522109.0	20	31475293.0	31484905.0	0.442
20	43558968.0	43588237.0	20	57561080.0	57568112.0	0.43799999999999994
20	43558968.0	43588237.0	20	57561080.0	57568112.0	0.43799999999999994
20	43558968.0	43588237.0	20	57561080.0	57568112.0	0.43799999999999994
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	43558968.0	43588237.0	20	45174876.0	45176544.0	0.48700000000000004
20	46021690.0	46060152.0	20	38724462.0	38729372.0	0.537
20	46021690.0	46060152.0	20	38724462.0	38729372.0	0.537
20	46021690.0	46060152.0	20	38724462.0	38729372.0	0.537
20	46021690.0	46060152.0	20	38724462.0	38729372.0	0.537
20	46021690.0	46060152.0	20	38724462.0	38729372.0	0.537
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46021690.0	46060152.0	20	3071620.0	3072517.0	0.536
20	46709487.0	46736347.0	20	49503874.0	49568146.0	0.754
20	3227417.0	3239190.0	20	25070885.0	25082365.0	0.731
20	45252239.0	45254564.0	20	59019254.0	59026654.0	0.695
20	45252239.0	45254564.0	20	59019254.0	59026654.0	0.695
20	45252239.0	45254564.0	20	59019254.0	59026654.0	0.695
20	45252239.0	45254564.0	20	59019254.0	59026654.0	0.695
20	45252239.0	45254564.0	20	59019254.0	59026654.0	0.695
20	45252239.0	45254564.0	20	59019254.0	59026654.0	0.695
20	45252239.0	45254564.0	20	59019254.0	59026654.0	0.695
20	45252239.0	45254564.0	20	59019254.0	59026654.0	0.695
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	45252239.0	45254564.0	20	45174876.0	45176544.0	0.41100000000000003
20	49982999.0	49988886.0	20	44714844.0	44728509.0	0.475
20	10218830.0	10307418.0	20	38724462.0	38729372.0	0.9520000000000001
20	10218830.0	10307418.0	20	38724462.0	38729372.0	0.9520000000000001
20	10218830.0	10307418.0	20	38724462.0	38729372.0	0.9520000000000001
20	10218830.0	10307418.0	20	38724462.0	38729372.0	0.9520000000000001
20	10218830.0	10307418.0	20	38724462.0	38729372.0	0.9520000000000001
20	1266316.0	1309328.0	20	10218830.0	10307418.0	0.5479999999999999
20	1266316.0	1309328.0	20	10218830.0	10307418.0	0.5479999999999999
20	1266316.0	1309328.0	20	10218830.0	10307418.0	0.5479999999999999
20	1266316.0	1309328.0	20	10218830.0	10307418.0	0.5479999999999999
20	1266316.0	1309328.0	20	10218830.0	10307418.0	0.5479999999999999
20	1266316.0	1309328.0	20	10218830.0	10307418.0	0.5479999999999999
20	2461634.0	2470853.0	20	36236459.0	36270918.0	0.7070000000000001
20	2461634.0	2470853.0	20	36236459.0	36270918.0	0.7070000000000001
20	2461634.0	2470853.0	20	36236459.0	36270918.0	0.7070000000000001
20	2461634.0	2470853.0	20	36236459.0	36270918.0	0.7070000000000001
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	56392371.0	56406369.0	0.9059999999999999
20	2461634.0	2470853.0	20	37693955.0	37872129.0	0.9279999999999999
20	2461634.0	2470853.0	20	37693955.0	37872129.0	0.9279999999999999
20	2461634.0	2470853.0	20	37693955.0	37872129.0	0.9279999999999999
20	2461634.0	2470853.0	20	37693955.0	37872129.0	0.9279999999999999
20	2461634.0	2470853.0	20	37693955.0	37872129.0	0.9279999999999999
20	2461634.0	2470853.0	20	37693955.0	37872129.0	0.9279999999999999
20	2461634.0	2470853.0	20	57351010.0	57379211.0	0.924
20	2461634.0	2470853.0	20	57351010.0	57379211.0	0.924
20	2461634.0	2470853.0	20	43457928.0	43464247.0	0.9490000000000001
20	2461634.0	2470853.0	20	43457928.0	43464247.0	0.9490000000000001
20	2461634.0	2470853.0	20	43457928.0	43464247.0	0.9490000000000001
20	2461634.0	2470853.0	20	43457928.0	43464247.0	0.9490000000000001
20	2461634.0	2470853.0	20	43457928.0	43464247.0	0.9490000000000001
20	2461634.0	2470853.0	20	43457928.0	43464247.0	0.9490000000000001
20	2461634.0	2470853.0	20	43457928.0	43464247.0	0.9490000000000001
20	2461634.0	2470853.0	20	43457928.0	43464247.0	0.9490000000000001
20	2461634.0	2470853.0	20	43457928.0	43464247.0	0.9490000000000001
20	2461634.0	2470853.0	20	33993646.0	34108308.0	0.6609999999999999
20	2461634.0	2470853.0	20	33993646.0	34108308.0	0.6609999999999999
20	2461634.0	2470853.0	20	33993646.0	34108308.0	0.6609999999999999
20	2461634.0	2470853.0	20	33993646.0	34108308.0	0.6609999999999999
20	2461634.0	2470853.0	20	33993646.0	34108308.0	0.6609999999999999
20	2461634.0	2470853.0	20	33993646.0	34108308.0	0.6609999999999999
20	2461634.0	2470853.0	20	2652145.0	2658393.0	0.579
20	2461634.0	2470853.0	20	35278907.0	35284985.0	0.49
20	2461634.0	2470853.0	20	35278907.0	35284985.0	0.49
20	2461634.0	2470853.0	20	35278907.0	35284985.0	0.49
20	2461634.0	2470853.0	20	2658395.0	2664219.0	0.43200000000000005
20	2461634.0	2470853.0	20	20034368.0	20056046.0	0.992
20	2461634.0	2470853.0	20	63981135.0	64033100.0	0.9940000000000001
20	2461634.0	2470853.0	20	63981135.0	64033100.0	0.9940000000000001
20	2461634.0	2470853.0	20	63981135.0	64033100.0	0.9940000000000001
20	2461634.0	2470853.0	20	63981135.0	64033100.0	0.9940000000000001
20	2461634.0	2470853.0	20	63981135.0	64033100.0	0.9940000000000001
20	2461634.0	2470853.0	20	63981135.0	64033100.0	0.9940000000000001
20	2461634.0	2470853.0	20	63981135.0	64033100.0	0.9940000000000001
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	43667019.0	43716496.0	0.44
20	2461634.0	2470853.0	20	16729961.0	16742563.0	0.993
20	2461634.0	2470853.0	20	16729961.0	16742563.0	0.993
20	2461634.0	2470853.0	20	16729961.0	16742563.0	0.993
20	2461634.0	2470853.0	20	16729961.0	16742563.0	0.993
20	2461634.0	2470853.0	20	16729961.0	16742563.0	0.993
20	2461634.0	2470853.0	20	16729961.0	16742563.0	0.993
20	2461634.0	2470853.0	20	16729961.0	16742563.0	0.993
20	2461634.0	2470853.0	20	16729961.0	16742563.0	0.993
20	2461634.0	2470853.0	20	16729961.0	16742563.0	0.993
20	16729961.0	16742563.0	20	43457928.0	43464247.0	0.9640000000000001
20	16729961.0	16742563.0	20	43457928.0	43464247.0	0.9640000000000001
20	16729961.0	16742563.0	20	43457928.0	43464247.0	0.9640000000000001
20	16729961.0	16742563.0	20	43457928.0	43464247.0	0.9640000000000001
20	16729961.0	16742563.0	20	43457928.0	43464247.0	0.9640000000000001
20	16729961.0	16742563.0	20	43457928.0	43464247.0	0.9640000000000001
20	16729961.0	16742563.0	20	43457928.0	43464247.0	0.9640000000000001
20	16729961.0	16742563.0	20	43457928.0	43464247.0	0.9640000000000001
20	16729961.0	16742563.0	20	43457928.0	43464247.0	0.9640000000000001
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	56392371.0	56406369.0	0.92
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	16729961.0	16742563.0	20	43667019.0	43716496.0	0.6459999999999999
20	17941597.0	17968980.0	20	17956979.0	18059188.0	0.409
20	45886489.0	45887635.0	20			0.615
20	3777504.0	3781448.0	20	32819893.0	32850405.0	0.792
20	3777504.0	3781448.0	20	32819893.0	32850405.0	0.792
20	3777504.0	3781448.0	20	32819893.0	32850405.0	0.792
20	45722351.0	45725830.0	20	45512461.0	45515624.0	0.495
20	45722351.0	45725830.0	20	45512461.0	45515624.0	0.495
20	45722351.0	45725830.0	20	45512461.0	45515624.0	0.495
20	45722351.0	45725830.0	20	45512461.0	45515624.0	0.495
20	45722351.0	45725830.0	20	45512461.0	45515624.0	0.495
20	45722351.0	45725830.0	20	45512461.0	45515624.0	0.495
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	45722351.0	45725830.0	20	31368618.0	31373923.0	0.532
20	57329759.0	57343994.0	20	59863563.0	59933655.0	0.513
20	57329759.0	57343994.0	20	59863563.0	59933655.0	0.513
20	13008979.0	13169103.0	20	13784950.0	13821582.0	0.425
20	13008979.0	13169103.0	20	13784950.0	13821582.0	0.425
20	37344685.0	37406050.0	20	23079349.0	23086340.0	0.486
20	37344685.0	37406050.0	20	49982999.0	49988886.0	0.442
20	37344685.0	37406050.0	20	49982999.0	49988886.0	0.442
20	37344685.0	37406050.0	20	49982999.0	49988886.0	0.442
20	37344685.0	37406050.0	20	49982999.0	49988886.0	0.442
20	37344685.0	37406050.0	20	49982999.0	49988886.0	0.442
20	37344685.0	37406050.0	20	49982999.0	49988886.0	0.442
20	37344685.0	37406050.0	20	31664452.0	31723989.0	0.843
20	37344685.0	37406050.0	20	31664452.0	31723989.0	0.843
20	37344685.0	37406050.0	20	31664452.0	31723989.0	0.843
20	37344685.0	37406050.0	20	31664452.0	31723989.0	0.843
20	37344685.0	37406050.0	20	31664452.0	31723989.0	0.843
20	37344685.0	37406050.0	20	31664452.0	31723989.0	0.843
20	37344685.0	37406050.0	20	31664452.0	31723989.0	0.843
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	473591.0	543821.0	0.513
20	37344685.0	37406050.0	20	31475293.0	31484905.0	0.7090000000000001
20	37344685.0	37406050.0	20	31475293.0	31484905.0	0.7090000000000001
20	37344685.0	37406050.0	20	31475293.0	31484905.0	0.7090000000000001
20	37344685.0	37406050.0	20	31475293.0	31484905.0	0.7090000000000001
20	37344685.0	37406050.0	20	31475293.0	31484905.0	0.7090000000000001
20	37344685.0	37406050.0	20	31475293.0	31484905.0	0.7090000000000001
20	37344685.0	37406050.0	20	31475293.0	31484905.0	0.7090000000000001
20	37344685.0	37406050.0	20	31475293.0	31484905.0	0.7090000000000001
20	37344685.0	37406050.0	20	31475293.0	31484905.0	0.7090000000000001
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	45174876.0	45176544.0	0.718
20	37344685.0	37406050.0	20	1894167.0	1940592.0	0.667
20	37344685.0	37406050.0	20	1894167.0	1940592.0	0.667
20	37344685.0	37406050.0	20	1894167.0	1940592.0	0.667
20	37344685.0	37406050.0	20			0.915
20	37344685.0	37406050.0	20			0.915
20	37344685.0	37406050.0	20			0.915
20	37344685.0	37406050.0	20			0.915
20	37344685.0	37406050.0	20	41136960.0	41196801.0	0.955
20	37344685.0	37406050.0	20	41136960.0	41196801.0	0.955
20	37344685.0	37406050.0	20	41136960.0	41196801.0	0.955
20	37344685.0	37406050.0	20	41136960.0	41196801.0	0.955
20	37344685.0	37406050.0	20	41136960.0	41196801.0	0.955
20	37344685.0	37406050.0	20	41136960.0	41196801.0	0.955
20	37344685.0	37406050.0	20	41136960.0	41196801.0	0.955
20	37344685.0	37406050.0	20	36890229.0	36951843.0	0.41100000000000003
20	37344685.0	37406050.0	20	44885676.0	44908532.0	0.434
20	37344685.0	37406050.0	20	44885676.0	44908532.0	0.434
20	37344685.0	37406050.0	20	44885676.0	44908532.0	0.434
20	37344685.0	37406050.0	20	44885676.0	44908532.0	0.434
20	37344685.0	37406050.0	20	62307955.0	62367312.0	0.912
20	37344685.0	37406050.0	20	62307955.0	62367312.0	0.912
20	37344685.0	37406050.0	20	44355700.0	44434596.0	0.449
20	37344685.0	37406050.0	20	44355700.0	44434596.0	0.449
20	37344685.0	37406050.0	20	44355700.0	44434596.0	0.449
20	37344685.0	37406050.0	20	44355700.0	44434596.0	0.449
20	37344685.0	37406050.0	20	44355700.0	44434596.0	0.449
20	63540810.0	63547504.0	20	63528001.0	63537370.0	0.902
20	63540810.0	63547504.0	20	63528001.0	63537370.0	0.902
20	63540810.0	63547504.0	20	63528001.0	63537370.0	0.902
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	43457928.0	43464247.0	20	56392371.0	56406369.0	0.9079999999999999
20	23035386.0	23036812.0	20	1978757.0	1994285.0	0.903
20	23035386.0	23036812.0	20	1978757.0	1994285.0	0.903
20	23035386.0	23036812.0	20	1978757.0	1994285.0	0.903
20	23035386.0	23036812.0	20	1978757.0	1994285.0	0.903
20	23035386.0	23036812.0	20	1978757.0	1994285.0	0.903
20	23035386.0	23036812.0	20	1978757.0	1994285.0	0.903
20	23035386.0	23036812.0	20	1978757.0	1994285.0	0.903
20	23035386.0	23036812.0	20	25248069.0	25298014.0	0.758
20	23035386.0	23036812.0	20	25248069.0	25298014.0	0.758
20	23035386.0	23036812.0	20	25248069.0	25298014.0	0.758
20	23035386.0	23036812.0	20	25248069.0	25298014.0	0.758
20	23035386.0	23036812.0	20	38724462.0	38729372.0	0.467
20	23035386.0	23036812.0	20	38724462.0	38729372.0	0.467
20	23035386.0	23036812.0	20	38724462.0	38729372.0	0.467
20	23035386.0	23036812.0	20	38724462.0	38729372.0	0.467
20	23035386.0	23036812.0	20	38724462.0	38729372.0	0.467
20	49113339.0	49188367.0	20	23350736.0	23354777.0	0.40399999999999997
20	49113339.0	49188367.0	20	23350736.0	23354777.0	0.40399999999999997
20	49113339.0	49188367.0	20	23350736.0	23354777.0	0.40399999999999997
20	2101611.0	2177038.0	20	34546854.0	34560345.0	0.6859999999999999
20	58651253.0	58679526.0	20	10218830.0	10307418.0	0.938
20	58651253.0	58679526.0	20	10218830.0	10307418.0	0.938
20	58651253.0	58679526.0	20	10218830.0	10307418.0	0.938
20	58651253.0	58679526.0	20	10218830.0	10307418.0	0.938
20	58651253.0	58679526.0	20	10218830.0	10307418.0	0.938
20	58651253.0	58679526.0	20	10218830.0	10307418.0	0.938
20	58651253.0	58679526.0	20	56629302.0	56639283.0	0.569
20	58651253.0	58679526.0	20	56629302.0	56639283.0	0.569
20	58651253.0	58679526.0	20	45361937.0	45376798.0	0.9059999999999999
20	58651253.0	58679526.0	20	45361937.0	45376798.0	0.9059999999999999
20	58651253.0	58679526.0	20	45361937.0	45376798.0	0.9059999999999999
20	58651253.0	58679526.0	20	53567065.0	53609907.0	0.42
20	58651253.0	58679526.0	20	53567065.0	53609907.0	0.42
20	58651253.0	58679526.0	20	53567065.0	53609907.0	0.42
20	58651253.0	58679526.0	20	53567065.0	53609907.0	0.42
20	58651253.0	58679526.0	20	53567065.0	53609907.0	0.42
20	58651253.0	58679526.0	20	53567065.0	53609907.0	0.42
20	58651253.0	58679526.0	20	50794894.0	50882676.0	0.45899999999999996
20	58651253.0	58679526.0	20	50794894.0	50882676.0	0.45899999999999996
20	58651253.0	58679526.0	20	63698642.0	63708025.0	0.909
20	58651253.0	58679526.0	20	63698642.0	63708025.0	0.909
20	58651253.0	58679526.0	20	58309696.0	58367507.0	0.503
20	58651253.0	58679526.0	20	58309696.0	58367507.0	0.503
20	58651253.0	58679526.0	20			0.447
20	58651253.0	58679526.0	20			0.447
20	58651253.0	58679526.0	20			0.447
20	58651253.0	58679526.0	20			0.447
20	58651253.0	58679526.0	20			0.447
20	58651253.0	58679526.0	20			0.447
20	58651253.0	58679526.0	20			0.447
20	58651253.0	58679526.0	20	37251082.0	37261835.0	0.698
20	58651253.0	58679526.0	20	37251082.0	37261835.0	0.698
20	58651253.0	58679526.0	20	37251082.0	37261835.0	0.698
20	64049836.0	64072347.0	20			0.903
20	62841115.0	62861763.0	20	31475293.0	31484905.0	0.41
20	62841115.0	62861763.0	20	31475293.0	31484905.0	0.41
20	62841115.0	62861763.0	20	31475293.0	31484905.0	0.41
20	62841115.0	62861763.0	20	31475293.0	31484905.0	0.41
20	62841115.0	62861763.0	20	31475293.0	31484905.0	0.41
20	62841115.0	62861763.0	20	31475293.0	31484905.0	0.41
20	62841115.0	62861763.0	20	31475293.0	31484905.0	0.41
20	62841115.0	62861763.0	20	31475293.0	31484905.0	0.41
20	62841115.0	62861763.0	20	31475293.0	31484905.0	0.41
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	38127387.0	38166578.0	20	37344685.0	37406050.0	0.507
20	23045633.0	23049741.0	20	46118272.0	46129863.0	0.439
20	23045633.0	23049741.0	20	46118272.0	46129863.0	0.439
20	23045633.0	23049741.0	20			0.63
20	23045633.0	23049741.0	20	35172073.0	35216240.0	0.983
20	23045633.0	23049741.0	20	17226107.0	17484578.0	0.759
20	23045633.0	23049741.0	20	17226107.0	17484578.0	0.759
20	23045633.0	23049741.0	20	17226107.0	17484578.0	0.759
20	23045633.0	23049741.0	20	17226107.0	17484578.0	0.759
20	23045633.0	23049741.0	20	17226107.0	17484578.0	0.759
20	23045633.0	23049741.0	20	17226107.0	17484578.0	0.759
20	23045633.0	23049741.0	20	25248069.0	25298014.0	0.424
20	23045633.0	23049741.0	20	25248069.0	25298014.0	0.424
20	23045633.0	23049741.0	20	25248069.0	25298014.0	0.424
20	23045633.0	23049741.0	20	25248069.0	25298014.0	0.424
20	32109506.0	32167258.0	20	34975403.0	35002437.0	0.44
20	32109506.0	32167258.0	20	34975403.0	35002437.0	0.44
20	32109506.0	32167258.0	20	34975403.0	35002437.0	0.44
20	32109506.0	32167258.0	20	34975403.0	35002437.0	0.44
20	32109506.0	32167258.0	20	34975403.0	35002437.0	0.44
20	32109506.0	32167258.0	20	62388632.0	62407285.0	0.41
20	32109506.0	32167258.0	20	62410237.0	62427533.0	0.59
20	32109506.0	32167258.0	20	62410237.0	62427533.0	0.59
20	32109506.0	32167258.0	20	62410237.0	62427533.0	0.59
20	50118254.0	50153734.0	20	5114953.0	5126626.0	0.662
20	50118254.0	50153734.0	20	5114953.0	5126626.0	0.662
20	50118254.0	50153734.0	20	5114953.0	5126626.0	0.662
20	50118254.0	50153734.0	20	46684365.0	46689779.0	0.444
20	50118254.0	50153734.0	20	45841721.0	45857406.0	0.478
20	50118254.0	50153734.0	20	45841721.0	45857406.0	0.478
20	50118254.0	50153734.0	20	45841721.0	45857406.0	0.478
20	50118254.0	50153734.0	20	45841721.0	45857406.0	0.478
20	50118254.0	50153734.0	20	45841721.0	45857406.0	0.478
20	45823214.0	45833745.0	20	33666498.0	33668525.0	0.6409999999999999
20	45823214.0	45833745.0	20	33666498.0	33668525.0	0.6409999999999999
20	45823214.0	45833745.0	20	33666498.0	33668525.0	0.6409999999999999
20	45823214.0	45833745.0	20	59019254.0	59026654.0	0.547
20	45823214.0	45833745.0	20	59019254.0	59026654.0	0.547
20	45823214.0	45833745.0	20	59019254.0	59026654.0	0.547
20	45823214.0	45833745.0	20	59019254.0	59026654.0	0.547
20	45823214.0	45833745.0	20	59019254.0	59026654.0	0.547
20	45823214.0	45833745.0	20	59019254.0	59026654.0	0.547
20	45823214.0	45833745.0	20	59019254.0	59026654.0	0.547
20	45823214.0	45833745.0	20	59019254.0	59026654.0	0.547
