Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	GOSlim GOA Accession(s)	GOSlim GOA Description	HGNC symbol
ENSG00000166913	43514317	43537173	1	GO:0002376	immune system process	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0034641	cellular nitrogen compound metabolic process	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0009058	biosynthetic process	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0006461	protein complex assembly	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0006605	protein targeting	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0022607	cellular component assembly	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0065003	macromolecular complex assembly	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0006950	response to stress	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0040011	locomotion	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0043167	ion binding	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0043234	protein complex	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0019899	enzyme binding	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005829	cytosol	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0016023	cytoplasmic membrane-bounded vesicle	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0000988	protein binding transcription factor activity	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0003674	molecular_function	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0043234	protein complex	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0034641	cellular nitrogen compound metabolic process	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0008150	biological_process	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0006461	protein complex assembly	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0009058	biosynthetic process	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0006605	protein targeting	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0006810	transport	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0065003	macromolecular complex assembly	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0022607	cellular component assembly	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005575	cellular_component	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005623	cell	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005622	intracellular	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0043226	organelle	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005737	cytoplasm	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005654	nucleoplasm	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005634	nucleus	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0000988	protein binding transcription factor activity	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0003674	molecular_function	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0008150	biological_process	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0034641	cellular nitrogen compound metabolic process	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0043234	protein complex	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0022607	cellular component assembly	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0006605	protein targeting	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0006810	transport	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0065003	macromolecular complex assembly	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0009058	biosynthetic process	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0006461	protein complex assembly	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005575	cellular_component	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005634	nucleus	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005622	intracellular	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005623	cell	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005654	nucleoplasm	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0043226	organelle	YWHAB
ENSG00000166913	43514317	43537173	1	GO:0005737	cytoplasm	YWHAB
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003674	molecular_function	PABPC1L
ENSG00000101104	43538703	43587676	1	GO:0003723	RNA binding	PABPC1L
ENSG00000025772	43570771	43589127	-1	GO:0005623	cell	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0005737	cytoplasm	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0005575	cellular_component	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0005622	intracellular	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0043226	organelle	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0005739	mitochondrion	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0007005	mitochondrion organization	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0006605	protein targeting	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0006810	transport	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0008150	biological_process	TOMM34
ENSG00000025772	43570771	43589127	-1	GO:0003674	molecular_function	TOMM34
ENSG00000101109	43595115	43708600	1	GO:0040007	growth	STK4
ENSG00000101109	43595115	43708600	1	GO:0007165	signal transduction	STK4
ENSG00000101109	43595115	43708600	1	GO:0008219	cell death	STK4
ENSG00000101109	43595115	43708600	1	GO:0005829	cytosol	STK4
ENSG00000101109	43595115	43708600	1	GO:0008283	cell proliferation	STK4
ENSG00000101109	43595115	43708600	1	GO:0008134	transcription factor binding	STK4
ENSG00000101109	43595115	43708600	1	GO:0030154	cell differentiation	STK4
ENSG00000101109	43595115	43708600	1	GO:0030234	enzyme regulator activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0003674	molecular_function	STK4
ENSG00000101109	43595115	43708600	1	GO:0048646	anatomical structure formation involved in morphogenesis	STK4
ENSG00000101109	43595115	43708600	1	GO:0043167	ion binding	STK4
ENSG00000101109	43595115	43708600	1	GO:0000902	cell morphogenesis	STK4
ENSG00000101109	43595115	43708600	1	GO:0048856	anatomical structure development	STK4
ENSG00000101109	43595115	43708600	1	GO:0008150	biological_process	STK4
ENSG00000101109	43595115	43708600	1	GO:0006464	cellular protein modification process	STK4
ENSG00000101109	43595115	43708600	1	GO:0002376	immune system process	STK4
ENSG00000101109	43595115	43708600	1	GO:0009790	embryo development	STK4
ENSG00000101109	43595115	43708600	1	GO:0005622	intracellular	STK4
ENSG00000101109	43595115	43708600	1	GO:0005623	cell	STK4
ENSG00000101109	43595115	43708600	1	GO:0016301	kinase activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0004871	signal transducer activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0043226	organelle	STK4
ENSG00000101109	43595115	43708600	1	GO:0005634	nucleus	STK4
ENSG00000101109	43595115	43708600	1	GO:0005737	cytoplasm	STK4
ENSG00000101109	43595115	43708600	1	GO:0005575	cellular_component	STK4
ENSG00000101109	43595115	43708600	1	GO:0009790	embryo development	STK4
ENSG00000101109	43595115	43708600	1	GO:0006464	cellular protein modification process	STK4
ENSG00000101109	43595115	43708600	1	GO:0002376	immune system process	STK4
ENSG00000101109	43595115	43708600	1	GO:0048646	anatomical structure formation involved in morphogenesis	STK4
ENSG00000101109	43595115	43708600	1	GO:0008150	biological_process	STK4
ENSG00000101109	43595115	43708600	1	GO:0043167	ion binding	STK4
ENSG00000101109	43595115	43708600	1	GO:0048856	anatomical structure development	STK4
ENSG00000101109	43595115	43708600	1	GO:0000902	cell morphogenesis	STK4
ENSG00000101109	43595115	43708600	1	GO:0003674	molecular_function	STK4
ENSG00000101109	43595115	43708600	1	GO:0016301	kinase activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0004871	signal transducer activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0005623	cell	STK4
ENSG00000101109	43595115	43708600	1	GO:0005622	intracellular	STK4
ENSG00000101109	43595115	43708600	1	GO:0005575	cellular_component	STK4
ENSG00000101109	43595115	43708600	1	GO:0005737	cytoplasm	STK4
ENSG00000101109	43595115	43708600	1	GO:0043226	organelle	STK4
ENSG00000101109	43595115	43708600	1	GO:0005634	nucleus	STK4
ENSG00000101109	43595115	43708600	1	GO:0008219	cell death	STK4
ENSG00000101109	43595115	43708600	1	GO:0030234	enzyme regulator activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0008134	transcription factor binding	STK4
ENSG00000101109	43595115	43708600	1	GO:0008283	cell proliferation	STK4
ENSG00000101109	43595115	43708600	1	GO:0030154	cell differentiation	STK4
ENSG00000101109	43595115	43708600	1	GO:0007165	signal transduction	STK4
ENSG00000101109	43595115	43708600	1	GO:0005829	cytosol	STK4
ENSG00000101109	43595115	43708600	1	GO:0040007	growth	STK4
ENSG00000101109	43595115	43708600	1	GO:0003674	molecular_function	STK4
ENSG00000101109	43595115	43708600	1	GO:0043226	organelle	STK4
ENSG00000101109	43595115	43708600	1	GO:0005737	cytoplasm	STK4
ENSG00000101109	43595115	43708600	1	GO:0016301	kinase activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0043167	ion binding	STK4
ENSG00000101109	43595115	43708600	1	GO:0005575	cellular_component	STK4
ENSG00000101109	43595115	43708600	1	GO:0005622	intracellular	STK4
ENSG00000101109	43595115	43708600	1	GO:0005623	cell	STK4
ENSG00000101109	43595115	43708600	1	GO:0005634	nucleus	STK4
ENSG00000101109	43595115	43708600	1	GO:0008150	biological_process	STK4
ENSG00000101109	43595115	43708600	1	GO:0006464	cellular protein modification process	STK4
ENSG00000101109	43595115	43708600	1	GO:0007165	signal transduction	STK4
ENSG00000101109	43595115	43708600	1	GO:0007165	signal transduction	STK4
ENSG00000101109	43595115	43708600	1	GO:0040007	growth	STK4
ENSG00000101109	43595115	43708600	1	GO:0008219	cell death	STK4
ENSG00000101109	43595115	43708600	1	GO:0005829	cytosol	STK4
ENSG00000101109	43595115	43708600	1	GO:0008283	cell proliferation	STK4
ENSG00000101109	43595115	43708600	1	GO:0008134	transcription factor binding	STK4
ENSG00000101109	43595115	43708600	1	GO:0030234	enzyme regulator activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0030154	cell differentiation	STK4
ENSG00000101109	43595115	43708600	1	GO:0003674	molecular_function	STK4
ENSG00000101109	43595115	43708600	1	GO:0006464	cellular protein modification process	STK4
ENSG00000101109	43595115	43708600	1	GO:0009790	embryo development	STK4
ENSG00000101109	43595115	43708600	1	GO:0002376	immune system process	STK4
ENSG00000101109	43595115	43708600	1	GO:0048646	anatomical structure formation involved in morphogenesis	STK4
ENSG00000101109	43595115	43708600	1	GO:0000902	cell morphogenesis	STK4
ENSG00000101109	43595115	43708600	1	GO:0008150	biological_process	STK4
ENSG00000101109	43595115	43708600	1	GO:0048856	anatomical structure development	STK4
ENSG00000101109	43595115	43708600	1	GO:0043167	ion binding	STK4
ENSG00000101109	43595115	43708600	1	GO:0005634	nucleus	STK4
ENSG00000101109	43595115	43708600	1	GO:0016301	kinase activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0004871	signal transducer activity	STK4
ENSG00000101109	43595115	43708600	1	GO:0005737	cytoplasm	STK4
ENSG00000101109	43595115	43708600	1	GO:0043226	organelle	STK4
ENSG00000101109	43595115	43708600	1	GO:0005623	cell	STK4
ENSG00000101109	43595115	43708600	1	GO:0005575	cellular_component	STK4
ENSG00000101109	43595115	43708600	1	GO:0005622	intracellular	STK4
ENSG00000124134	43720951	43729753	-1	GO:0005623	cell	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0005575	cellular_component	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0022857	transmembrane transporter activity	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0003674	molecular_function	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0008150	biological_process	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0043234	protein complex	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0022607	cellular component assembly	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0065003	macromolecular complex assembly	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0006810	transport	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0007267	cell-cell signaling	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0050877	neurological system process	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0055085	transmembrane transport	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0005886	plasma membrane	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0006461	protein complex assembly	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0008150	biological_process	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0003674	molecular_function	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0055085	transmembrane transport	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0006461	protein complex assembly	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0006810	transport	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0065003	macromolecular complex assembly	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0022607	cellular component assembly	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0043234	protein complex	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0007267	cell-cell signaling	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0050877	neurological system process	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0005886	plasma membrane	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0005575	cellular_component	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0022857	transmembrane transporter activity	KCNS1
ENSG00000124134	43720951	43729753	-1	GO:0005623	cell	KCNS1
ENSG00000175121	43738093	43743813	-1	GO:0003674	molecular_function	WFDC5
ENSG00000175121	43738093	43743813	-1	GO:0005575	cellular_component	WFDC5
ENSG00000175121	43738093	43743813	-1	GO:0030234	enzyme regulator activity	WFDC5
ENSG00000175121	43738093	43743813	-1	GO:0005576	extracellular region	WFDC5
ENSG00000175121	43738093	43743813	-1	GO:0003674	molecular_function	WFDC5
ENSG00000175121	43738093	43743813	-1	GO:0005575	cellular_component	WFDC5
ENSG00000175121	43738093	43743813	-1	GO:0005576	extracellular region	WFDC5
ENSG00000175121	43738093	43743813	-1	GO:0030234	enzyme regulator activity	WFDC5
ENSG00000168703	43752066	43753106	-1	GO:0030234	enzyme regulator activity	WFDC12
ENSG00000168703	43752066	43753106	-1	GO:0005575	cellular_component	WFDC12
ENSG00000168703	43752066	43753106	-1	GO:0005576	extracellular region	WFDC12
ENSG00000168703	43752066	43753106	-1	GO:0006950	response to stress	WFDC12
ENSG00000168703	43752066	43753106	-1	GO:0008150	biological_process	WFDC12
ENSG00000168703	43752066	43753106	-1	GO:0003674	molecular_function	WFDC12
ENSG00000124102	43803517	43805185	1	GO:0030234	enzyme regulator activity	PI3
ENSG00000124102	43803517	43805185	1	GO:0005576	extracellular region	PI3
ENSG00000124102	43803517	43805185	1	GO:0005578	proteinaceous extracellular matrix	PI3
ENSG00000124102	43803517	43805185	1	GO:0005575	cellular_component	PI3
ENSG00000124102	43803517	43805185	1	GO:0008150	biological_process	PI3
ENSG00000124102	43803517	43805185	1	GO:0000003	reproduction	PI3
ENSG00000124102	43803517	43805185	1	GO:0003674	molecular_function	PI3
ENSG00000124233	43835638	43838413	1	GO:0016023	cytoplasmic membrane-bounded vesicle	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0043226	organelle	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005737	cytoplasm	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0000003	reproduction	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0008150	biological_process	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0003674	molecular_function	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005622	intracellular	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005575	cellular_component	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005198	structural molecule activity	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005615	extracellular space	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005576	extracellular region	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005623	cell	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005737	cytoplasm	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0016023	cytoplasmic membrane-bounded vesicle	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0043226	organelle	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0003674	molecular_function	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0000003	reproduction	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0008150	biological_process	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005575	cellular_component	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005622	intracellular	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005198	structural molecule activity	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005576	extracellular region	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005615	extracellular space	SEMG1
ENSG00000124233	43835638	43838413	1	GO:0005623	cell	SEMG1
ENSG00000124157	43849941	43853099	1	GO:0005198	structural molecule activity	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0005622	intracellular	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0005623	cell	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0005575	cellular_component	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0005615	extracellular space	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0005576	extracellular region	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0000003	reproduction	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0008150	biological_process	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0003674	molecular_function	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0016023	cytoplasmic membrane-bounded vesicle	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0043226	organelle	SEMG2
ENSG00000124157	43849941	43853099	1	GO:0005737	cytoplasm	SEMG2
ENSG00000124107	43880880	43883205	-1	GO:0008150	biological_process	SLPI
ENSG00000124107	43880880	43883205	-1	GO:0019899	enzyme binding	SLPI
ENSG00000124107	43880880	43883205	-1	GO:0044403	symbiosis, encompassing mutualism through parasitism	SLPI
ENSG00000124107	43880880	43883205	-1	GO:0003674	molecular_function	SLPI
ENSG00000124107	43880880	43883205	-1	GO:0005576	extracellular region	SLPI
ENSG00000124107	43880880	43883205	-1	GO:0030234	enzyme regulator activity	SLPI
ENSG00000124107	43880880	43883205	-1	GO:0005575	cellular_component	SLPI
ENSG00000124159	43922085	43937169	-1	GO:0008150	biological_process	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0006950	response to stress	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0030198	extracellular matrix organization	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0003674	molecular_function	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005576	extracellular region	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005575	cellular_component	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0043167	ion binding	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0003674	molecular_function	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005575	cellular_component	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005576	extracellular region	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0043167	ion binding	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0030198	extracellular matrix organization	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0006950	response to stress	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0008150	biological_process	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005575	cellular_component	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0043167	ion binding	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005576	extracellular region	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0008150	biological_process	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0006950	response to stress	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0030198	extracellular matrix organization	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0003674	molecular_function	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0043167	ion binding	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005575	cellular_component	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005576	extracellular region	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0030198	extracellular matrix organization	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0006950	response to stress	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0008150	biological_process	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0003674	molecular_function	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0006950	response to stress	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0008150	biological_process	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0030198	extracellular matrix organization	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0003674	molecular_function	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005575	cellular_component	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005576	extracellular region	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0043167	ion binding	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0003674	molecular_function	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0030198	extracellular matrix organization	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0008150	biological_process	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0006950	response to stress	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005576	extracellular region	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0005575	cellular_component	MATN4
ENSG00000124159	43922085	43937169	-1	GO:0043167	ion binding	MATN4
ENSG00000124232	43935491	43945803	1	GO:0009058	biosynthetic process	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0007165	signal transduction	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0034641	cellular nitrogen compound metabolic process	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0008150	biological_process	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005634	nucleus	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0043226	organelle	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0043234	protein complex	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005575	cellular_component	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005623	cell	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005622	intracellular	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0003674	molecular_function	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0003677	DNA binding	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0001071	nucleic acid binding transcription factor activity	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0003674	molecular_function	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0003677	DNA binding	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0001071	nucleic acid binding transcription factor activity	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0008150	biological_process	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0034641	cellular nitrogen compound metabolic process	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0009058	biosynthetic process	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005575	cellular_component	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0043226	organelle	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005634	nucleus	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005623	cell	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005622	intracellular	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0043234	protein complex	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005622	intracellular	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005623	cell	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0043226	organelle	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005634	nucleus	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0005575	cellular_component	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0003674	molecular_function	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0003677	DNA binding	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0001071	nucleic acid binding transcription factor activity	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0009058	biosynthetic process	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0034641	cellular nitrogen compound metabolic process	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0008150	biological_process	RBPJL
ENSG00000124232	43935491	43945803	1	GO:0007165	signal transduction	RBPJL
ENSG00000124145	43953928	43977064	-1	GO:0030198	extracellular matrix organization	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0005975	carbohydrate metabolic process	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0005886	plasma membrane	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0005794	Golgi apparatus	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0005764	lysosome	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0007165	signal transduction	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0007010	cytoskeleton organization	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0022607	cellular component assembly	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0034330	cell junction organization	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0008092	cytoskeletal protein binding	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0044281	small molecule metabolic process	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0009058	biosynthetic process	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0009056	catabolic process	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0006790	sulfur compound metabolic process	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0048856	anatomical structure development	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0006629	lipid metabolic process	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0008150	biological_process	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0005773	vacuole	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0043226	organelle	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0005575	cellular_component	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0005622	intracellular	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0005623	cell	SDC4
ENSG00000124145	43953928	43977064	-1	GO:0005737	cytoplasm	SDC4
